0.309228, 0.33549, 0.460526, 0.375
0.292299, 0.310509, 0.616228, 0.517857
0.279643, 0.29537, 0.550439, 0.5
0.269745, 0.28163, 0.682018, 0.660714
0.262428, 0.27184, 0.657895, 0.696429
0.255931, 0.262492, 0.701754, 0.732143
0.250541, 0.255072, 0.690789, 0.75
0.245518, 0.247517, 0.717105, 0.75
0.241272, 0.241566, 0.719298, 0.75
0.237231, 0.235159, 0.734649, 0.767857
0.233953, 0.230458, 0.721491, 0.75
0.230776, 0.225004, 0.741228, 0.785714
0.228803, 0.221931, 0.730263, 0.767857
0.227195, 0.218085, 0.745614, 0.785714
0.229282, 0.219458, 0.72807, 0.696429
0.23394, 0.221939, 0.745614, 0.75
0.252372, 0.24078, 0.66886, 0.678571
0.264288, 0.251016, 0.703947, 0.696429
0.281583, 0.27064, 0.60307, 0.607143
0.248569, 0.234926, 0.723684, 0.75
0.23683, 0.222772, 0.703947, 0.714286
0.221866, 0.207702, 0.763158, 0.767857
0.217433, 0.202001, 0.754386, 0.821429
0.212803, 0.197584, 0.774123, 0.821429
0.210796, 0.194026, 0.77193, 0.821429
0.208062, 0.191719, 0.780702, 0.821429
0.206897, 0.188774, 0.780702, 0.821429
0.204921, 0.187724, 0.785088, 0.821429
0.205062, 0.185491, 0.77193, 0.821429
0.204548, 0.186872, 0.782895, 0.803571
0.209156, 0.187753, 0.760965, 0.821429
0.213711, 0.195503, 0.780702, 0.803571
0.232215, 0.209549, 0.708333, 0.732143
0.238528, 0.219029, 0.747807, 0.767857
0.257275, 0.236461, 0.653509, 0.642857
0.23085, 0.212913, 0.756579, 0.767857
0.225248, 0.204295, 0.72807, 0.75
0.207656, 0.191602, 0.787281, 0.803571
0.204046, 0.183711, 0.77193, 0.839286
0.197711, 0.181809, 0.782895, 0.821429
0.196604, 0.176146, 0.780702, 0.839286
0.193359, 0.177414, 0.800439, 0.821429
0.194022, 0.172705, 0.780702, 0.839286
0.192558, 0.176965, 0.802632, 0.803571
0.197057, 0.174073, 0.776316, 0.857143
0.198858, 0.183786, 0.800439, 0.803571
0.213038, 0.188134, 0.747807, 0.803571
0.216659, 0.201095, 0.77193, 0.785714
0.236537, 0.21218, 0.697368, 0.696429
0.220744, 0.205626, 0.767544, 0.785714
0.222894, 0.199511, 0.725877, 0.732143
0.202166, 0.189194, 0.79386, 0.803571
0.199742, 0.177703, 0.77193, 0.839286
0.190033, 0.177878, 0.811404, 0.803571
0.189722, 0.168344, 0.780702, 0.857143
0.184972, 0.173286, 0.813596, 0.803571
0.187108, 0.165113, 0.785088, 0.857143
0.184997, 0.174202, 0.820175, 0.803571
0.191924, 0.168145, 0.776316, 0.875
0.192735, 0.182886, 0.811404, 0.803571
0.208417, 0.182837, 0.75, 0.803571
0.207325, 0.197383, 0.785088, 0.785714
0.223603, 0.198366, 0.723684, 0.732143
0.206711, 0.197437, 0.782895, 0.785714
0.209558, 0.18549, 0.747807, 0.803571
0.191517, 0.183812, 0.811404, 0.803571
0.19107, 0.168617, 0.778509, 0.857143
0.181329, 0.174395, 0.824561, 0.803571
0.182647, 0.160855, 0.800439, 0.875
0.177525, 0.171448, 0.828947, 0.803571
0.182037, 0.159373, 0.798246, 0.875
0.179917, 0.175202, 0.824561, 0.803571
0.190576, 0.165904, 0.774123, 0.857143
0.19043, 0.186714, 0.809211, 0.803571
0.207978, 0.182053, 0.743421, 0.767857
0.200956, 0.197221, 0.802632, 0.785714
0.212462, 0.187191, 0.741228, 0.767857
0.193535, 0.19076, 0.809211, 0.803571
0.195107, 0.17136, 0.765351, 0.803571
0.179961, 0.17823, 0.824561, 0.803571
0.180739, 0.158605, 0.800439, 0.875
0.172303, 0.171317, 0.839912, 0.803571
0.17539, 0.15346, 0.804825, 0.892857
0.170974, 0.17132, 0.844298, 0.803571
0.178496, 0.155096, 0.802632, 0.875
0.177174, 0.179249, 0.828947, 0.803571
0.191974, 0.166483, 0.765351, 0.839286
0.190214, 0.192912, 0.813596, 0.803571
0.207144, 0.181215, 0.752193, 0.767857
0.193867, 0.196616, 0.802632, 0.803571
0.199686, 0.17489, 0.758772, 0.785714
0.180794, 0.184507, 0.824561, 0.803571
0.181044, 0.158263, 0.796053, 0.857143
0.168763, 0.173085, 0.848684, 0.803571
0.170258, 0.148842, 0.820175, 0.892857
0.163596, 0.168907, 0.85307, 0.803571
0.168414, 0.146467, 0.822368, 0.892857
0.165653, 0.17295, 0.857456, 0.803571
0.176596, 0.152442, 0.798246, 0.875
0.176999, 0.186131, 0.826754, 0.821429
0.195162, 0.169142, 0.765351, 0.767857
0.190896, 0.199881, 0.804825, 0.803571
0.203332, 0.177707, 0.760965, 0.75
0.185122, 0.194342, 0.811404, 0.803571
0.185285, 0.161523, 0.782895, 0.839286
0.168223, 0.178016, 0.850877, 0.821429
0.167293, 0.146037, 0.826754, 0.910714
0.157739, 0.167849, 0.859649, 0.803571
0.159594, 0.139257, 0.826754, 0.946429
0.155029, 0.166699, 0.866228, 0.821429
0.161448, 0.139636, 0.828947, 0.928571
0.161454, 0.175993, 0.861842, 0.821429
0.175995, 0.151171, 0.798246, 0.875
0.179602, 0.19564, 0.820175, 0.803571
0.199269, 0.17303, 0.765351, 0.75
0.192054, 0.206922, 0.798246, 0.803571
0.19627, 0.171208, 0.769737, 0.767857
0.175062, 0.190382, 0.828947, 0.803571
0.170161, 0.148088, 0.817982, 0.910714
0.155584, 0.17063, 0.861842, 0.821429
0.153597, 0.134499, 0.839912, 0.946429
0.146376, 0.161564, 0.872807, 0.821429
0.148246, 0.129536, 0.850877, 0.928571
0.145843, 0.1635, 0.872807, 0.821429
0.153464, 0.132189, 0.837719, 0.928571
0.157384, 0.179173, 0.857456, 0.821429
0.175398, 0.150119, 0.802632, 0.875
0.184948, 0.207404, 0.802632, 0.803571
0.204112, 0.177831, 0.758772, 0.732143
0.194699, 0.214791, 0.789474, 0.803571
0.187836, 0.163532, 0.776316, 0.803571
0.164898, 0.185595, 0.850877, 0.821429
